date,ltp
2021-01-25 09:41:00,31293.75
2021-01-25 09:42:00,31163.85
2021-01-25 09:43:00,31185.25
2021-01-25 09:44:00,31205.6
2021-01-25 09:45:00,31147.5
2021-01-25 09:46:00,31104.25
2021-01-25 09:47:00,31093.9
2021-01-25 09:48:00,31063.95
2021-01-25 09:49:00,31101.7
2021-01-25 09:50:00,31247.65
2021-01-25 09:51:00,31225.25
2021-01-25 09:52:00,31255.55
2021-01-25 09:53:00,31285.9
2021-01-25 09:54:00,31282.75
2021-01-25 09:55:00,31219.45
2021-01-25 09:56:00,31253.35
2021-01-25 09:57:00,31256.2
2021-01-25 09:58:00,31264.7
2021-01-25 09:59:00,31299.7
2021-01-25 10:00:00,31297.0
2021-01-25 10:01:00,31322.3
2021-01-25 10:02:00,31395.9
2021-01-25 10:03:00,31437.05
2021-01-25 10:04:00,31439.25
2021-01-25 10:05:00,31521.1
2021-01-25 10:06:00,31533.05
2021-01-25 10:07:00,31526.95
2021-01-25 10:08:00,31484.65
2021-01-25 10:09:00,31455.2
2021-01-25 10:10:00,31415.8
2021-01-25 10:11:00,31462.15
2021-01-25 10:12:00,31483.8
2021-01-25 10:13:00,31479.5
2021-01-25 10:14:00,31471.75
2021-01-25 10:15:00,31536.35
2021-01-25 10:16:00,31537.1
2021-01-25 10:17:00,31539.25
2021-01-25 10:18:00,31537.95
2021-01-25 10:19:00,31548.2
2021-01-25 10:20:00,31535.0
2021-01-25 10:21:00,31544.15
2021-01-25 10:22:00,31527.4
2021-01-25 10:23:00,31525.3
2021-01-25 10:24:00,31538.85
2021-01-25 10:25:00,31552.35
2021-01-25 10:26:00,31519.3
2021-01-25 10:27:00,31531.75
2021-01-25 10:28:00,31518.25
2021-01-25 10:29:00,31532.2
2021-01-25 10:30:00,31649.2
2021-01-25 10:31:00,31652.8
2021-01-25 10:32:00,31633.65
2021-01-25 10:33:00,31668.6
2021-01-25 10:34:00,31643.55
2021-01-25 10:35:00,31627.9
2021-01-25 10:36:00,31612.1
2021-01-25 10:37:00,31640.3
2021-01-25 10:38:00,31616.8
2021-01-25 10:39:00,31632.95
2021-01-25 10:40:00,31587.85
2021-01-25 10:41:00,31571.15
2021-01-25 10:42:00,31577.9
2021-01-25 10:43:00,31570.85
2021-01-25 10:44:00,31531.05
2021-01-25 10:45:00,31460.85
2021-01-25 10:46:00,31510.95
2021-01-25 10:47:00,31544.65
2021-01-25 10:48:00,31583.25
2021-01-25 10:49:00,31547.35
2021-01-25 10:50:00,31567.3
2021-01-25 10:51:00,31584.05
2021-01-25 10:52:00,31605.4
2021-01-25 10:53:00,31603.4
2021-01-25 10:54:00,31604.0
2021-01-25 10:55:00,31589.45
2021-01-25 10:56:00,31583.65
2021-01-25 10:57:00,31566.65
2021-01-25 10:58:00,31567.3
2021-01-25 10:59:00,31572.95
2021-01-25 11:00:00,31592.7
2021-01-25 11:01:00,31583.2
2021-01-25 11:02:00,31560.85
2021-01-25 11:03:00,31581.45
2021-01-25 11:04:00,31585.6
2021-01-25 11:05:00,31588.8
2021-01-25 11:06:00,31565.9
2021-01-25 11:07:00,31577.75
2021-01-25 11:08:00,31580.15
2021-01-25 11:09:00,31608.55
2021-01-25 11:10:00,31605.55
2021-01-25 11:11:00,31599.1
2021-01-25 11:12:00,31614.95
2021-01-25 11:13:00,31631.55
2021-01-25 11:14:00,31635.3
2021-01-25 11:15:00,31627.45
2021-01-25 11:16:00,31556.85
2021-01-25 11:17:00,31545.5
2021-01-25 11:18:00,31556.35
2021-01-25 11:19:00,31514.0
2021-01-25 11:20:00,31510.85
2021-01-25 11:21:00,31504.05
2021-01-25 11:22:00,31507.05
2021-01-25 11:23:00,31534.8
2021-01-25 11:24:00,31462.45
2021-01-25 11:25:00,31468.3
2021-01-25 11:26:00,31518.8
2021-01-25 11:27:00,31484.55
2021-01-25 11:28:00,31480.45
2021-01-25 11:29:00,31497.85
2021-01-25 11:30:00,31491.9
2021-01-25 11:31:00,31485.85
2021-01-25 11:32:00,31459.7
2021-01-25 11:33:00,31504.95
2021-01-25 11:34:00,31512.85
2021-01-25 11:35:00,31563.5
2021-01-25 11:36:00,31541.65
2021-01-25 11:37:00,31521.4
2021-01-25 11:38:00,31497.35
2021-01-25 11:39:00,31476.8
2021-01-25 11:40:00,31494.9
2021-01-25 11:41:00,31499.8
2021-01-25 11:42:00,31490.65
2021-01-25 11:43:00,31485.75
2021-01-25 11:44:00,31460.0
2021-01-25 11:45:00,31381.75
2021-01-25 11:46:00,31426.95
2021-01-25 11:47:00,31422.15
2021-01-25 11:48:00,31435.95
2021-01-25 11:49:00,31430.95
2021-01-25 11:50:00,31410.6
2021-01-25 11:51:00,31386.9
2021-01-25 11:52:00,31408.05
2021-01-25 11:53:00,31418.85
2021-01-25 11:54:00,31397.35
2021-01-25 11:55:00,31372.25
2021-01-25 11:56:00,31402.5
2021-01-25 11:57:00,31380.8
2021-01-25 11:58:00,31355.85
2021-01-25 11:59:00,31349.35
2021-01-25 12:00:00,31336.2
2021-01-25 12:01:00,31382.0
2021-01-25 12:02:00,31392.2
2021-01-25 12:03:00,31384.5
2021-01-25 12:04:00,31384.6
2021-01-25 12:05:00,31379.9
2021-01-25 12:06:00,31389.35
2021-01-25 12:07:00,31406.4
2021-01-25 12:08:00,31469.7
2021-01-25 12:09:00,31455.15
2021-01-25 12:10:00,31432.2
2021-01-25 12:11:00,31426.25
2021-01-25 12:12:00,31446.5
2021-01-25 12:13:00,31460.15
2021-01-25 12:14:00,31447.45
2021-01-25 12:15:00,31406.85
2021-01-25 12:16:00,31411.8
2021-01-25 12:17:00,31416.45
2021-01-25 12:18:00,31426.35
2021-01-25 12:19:00,31431.25
2021-01-25 12:20:00,31435.55
2021-01-25 12:21:00,31439.55
2021-01-25 12:22:00,31422.85
2021-01-25 12:23:00,31414.4
2021-01-25 12:24:00,31426.5
2021-01-25 12:25:00,31438.9
2021-01-25 12:26:00,31457.75
2021-01-25 12:27:00,31472.5
2021-01-25 12:28:00,31419.1
2021-01-25 12:29:00,31410.0
2021-01-25 12:30:00,31440.85
2021-01-25 12:31:00,31432.7
2021-01-25 12:32:00,31447.4
2021-01-25 12:33:00,31459.4
2021-01-25 12:34:00,31467.1
2021-01-25 12:35:00,31455.3
2021-01-25 12:36:00,31461.3
2021-01-25 12:37:00,31445.35
2021-01-25 12:38:00,31459.7
2021-01-25 12:39:00,31478.4
2021-01-25 12:40:00,31515.85
2021-01-25 12:41:00,31518.25
2021-01-25 12:42:00,31526.05
2021-01-25 12:43:00,31507.15
2021-01-25 12:44:00,31505.95
2021-01-25 12:45:00,31523.2
2021-01-25 12:46:00,31536.4
2021-01-25 12:47:00,31519.55
2021-01-25 12:48:00,31482.05
2021-01-25 12:49:00,31462.3
2021-01-25 12:50:00,31486.65
2021-01-25 12:51:00,31478.2
2021-01-25 12:52:00,31493.2
2021-01-25 12:53:00,31480.25
2021-01-25 12:54:00,31498.7
2021-01-25 12:55:00,31530.75
2021-01-25 12:56:00,31527.55
2021-01-25 12:57:00,31533.35
2021-01-25 12:58:00,31516.45
2021-01-25 12:59:00,31530.05
2021-01-25 13:00:00,31543.55
2021-01-25 13:01:00,31503.5
2021-01-25 13:02:00,31501.8
2021-01-25 13:03:00,31530.2
2021-01-25 13:04:00,31518.6
2021-01-25 13:05:00,31537.65
2021-01-25 13:06:00,31517.8
2021-01-25 13:07:00,31506.05
2021-01-25 13:08:00,31510.95
2021-01-25 13:09:00,31521.95
2021-01-25 13:10:00,31547.95
2021-01-25 13:11:00,31565.6
2021-01-25 13:12:00,31563.95
2021-01-25 13:13:00,31545.45
2021-01-25 13:14:00,31572.05
2021-01-25 13:15:00,31578.65
2021-01-25 13:16:00,31569.2
2021-01-25 13:17:00,31561.45
2021-01-25 13:18:00,31552.45
2021-01-25 13:19:00,31554.75
2021-01-25 13:20:00,31523.5
2021-01-25 13:21:00,31519.2
2021-01-25 13:22:00,31534.45
2021-01-25 13:23:00,31566.25
2021-01-25 13:24:00,31575.7
2021-01-25 13:25:00,31587.4
2021-01-25 13:26:00,31565.7
2021-01-25 13:27:00,31609.55
2021-01-25 13:28:00,31612.4
2021-01-25 13:29:00,31617.6
2021-01-25 13:30:00,31588.15
2021-01-25 13:31:00,31582.05
2021-01-25 13:32:00,31579.0
2021-01-25 13:33:00,31575.0
2021-01-25 13:34:00,31543.65
2021-01-25 13:35:00,31549.05
2021-01-25 13:36:00,31539.95
2021-01-25 13:37:00,31521.05
2021-01-25 13:38:00,31496.0
2021-01-25 13:39:00,31515.05
2021-01-25 13:40:00,31542.6
2021-01-25 13:41:00,31493.95
2021-01-25 13:42:00,31468.45
2021-01-25 13:43:00,31497.9
2021-01-25 13:44:00,31473.05
2021-01-25 13:45:00,31414.45
2021-01-25 13:46:00,31434.6
2021-01-25 13:47:00,31432.65
2021-01-25 13:48:00,31409.6
2021-01-25 13:49:00,31422.05
2021-01-25 13:50:00,31447.35
2021-01-25 13:51:00,31497.45
2021-01-25 13:52:00,31508.95
2021-01-25 13:53:00,31466.2
2021-01-25 13:54:00,31472.7
2021-01-25 13:55:00,31484.5
2021-01-25 13:56:00,31457.75
2021-01-25 13:57:00,31444.95
2021-01-25 13:58:00,31442.45
2021-01-25 13:59:00,31433.7
2021-01-25 14:00:00,31472.4
2021-01-25 14:01:00,31480.8
2021-01-25 14:02:00,31450.9
2021-01-25 14:03:00,31436.3
2021-01-25 14:04:00,31338.05
2021-01-25 14:05:00,31277.95
2021-01-25 14:06:00,31292.55
2021-01-25 14:07:00,31259.65
2021-01-25 14:08:00,31213.55
2021-01-25 14:09:00,31236.9
2021-01-25 14:10:00,31215.6
2021-01-25 14:11:00,31198.9
2021-01-25 14:12:00,31200.75
2021-01-25 14:13:00,31241.0
2021-01-25 14:14:00,31296.75
2021-01-25 14:15:00,31219.65
2021-01-25 14:16:00,31249.6
2021-01-25 14:17:00,31233.6
2021-01-25 14:18:00,31252.2
2021-01-25 14:19:00,31261.2
2021-01-25 14:20:00,31270.35
2021-01-25 14:21:00,31265.3
2021-01-25 14:22:00,31188.8
2021-01-25 14:23:00,31163.65
2021-01-25 14:24:00,31139.15
2021-01-25 14:25:00,31151.8
2021-01-25 14:26:00,31117.7
2021-01-25 14:27:00,31088.1
2021-01-25 14:28:00,31077.7
2021-01-25 14:29:00,31086.4
2021-01-25 14:30:00,31054.6
2021-01-25 14:31:00,31069.7
2021-01-25 14:32:00,31153.2
2021-01-25 14:33:00,31168.8
2021-01-25 14:34:00,31100.0
2021-01-25 14:35:00,31116.05
2021-01-25 14:36:00,31162.85
2021-01-25 14:37:00,31193.95
2021-01-25 14:38:00,31164.7
2021-01-25 14:39:00,31168.1
2021-01-25 14:40:00,31205.15
2021-01-25 14:41:00,31212.85
2021-01-25 14:42:00,31150.1
2021-01-25 14:43:00,31148.35
2021-01-25 14:44:00,31207.75
2021-01-25 14:45:00,31212.6
2021-01-25 14:46:00,31176.35
2021-01-25 14:47:00,31199.6
2021-01-25 14:48:00,31181.4
2021-01-25 14:49:00,31164.55
2021-01-25 14:50:00,31150.65
2021-01-25 14:51:00,31171.8
2021-01-25 14:52:00,31185.05
2021-01-25 14:53:00,31183.55
2021-01-25 14:54:00,31184.05
2021-01-25 14:55:00,31152.1
2021-01-25 14:56:00,31173.4
2021-01-25 14:57:00,31141.55
2021-01-25 14:58:00,31131.1
2021-01-25 14:59:00,31134.55
2021-01-25 15:00:00,31182.2
2021-01-25 15:01:00,31143.65
2021-01-25 15:02:00,31142.7
2021-01-25 15:03:00,31173.3
2021-01-25 15:04:00,31222.25
2021-01-25 15:05:00,31278.8
2021-01-25 15:06:00,31243.65
2021-01-25 15:07:00,31235.7
2021-01-25 15:08:00,31209.35
2021-01-25 15:09:00,31214.2
2021-01-25 15:10:00,31211.9
2021-01-25 15:11:00,31243.2
2021-01-25 15:12:00,31258.1
2021-01-25 15:13:00,31229.45
2021-01-25 15:14:00,31249.65
2021-01-25 15:15:00,31244.55
2021-01-25 15:16:00,31219.65
2021-01-25 15:17:00,31221.35
2021-01-25 15:18:00,31220.1
2021-01-25 15:19:00,31208.85
2021-01-25 15:20:00,31143.55
2021-01-25 15:21:00,31138.15
2021-01-25 15:22:00,31149.95
2021-01-25 15:23:00,31162.2
2021-01-25 15:24:00,31170.15
2021-01-25 15:25:00,31158.1
2021-01-25 15:26:00,31156.0
2021-01-25 15:27:00,31181.1
2021-01-25 15:28:00,31182.2
2021-01-25 15:29:00,31198.3
2021-01-27 09:15:00,31224.75
2021-01-27 09:16:00,31177.9
2021-01-27 09:17:00,31150.8
2021-01-27 09:18:00,31148.65
2021-01-27 09:19:00,31150.65
2021-01-27 09:20:00,31114.35
2021-01-27 09:21:00,31073.1
2021-01-27 09:22:00,31080.0
2021-01-27 09:23:00,31047.7
2021-01-27 09:24:00,31059.5
2021-01-27 09:25:00,31028.7
2021-01-27 09:26:00,31109.65
2021-01-27 09:27:00,31126.8
2021-01-27 09:28:00,31109.5
2021-01-27 09:29:00,31099.95
2021-01-27 09:30:00,31079.95
2021-01-27 09:31:00,31068.2
2021-01-27 09:32:00,31066.9
2021-01-27 09:33:00,31064.85
2021-01-27 09:34:00,31046.4
2021-01-27 09:35:00,31049.7
2021-01-27 09:36:00,31001.7
2021-01-27 09:37:00,31006.45
2021-01-27 09:38:00,30959.9
2021-01-27 09:39:00,30935.85
2021-01-27 09:40:00,30955.05
2021-01-27 09:41:00,30950.5
2021-01-27 09:42:00,30947.1
2021-01-27 09:43:00,30950.55
2021-01-27 09:44:00,30932.3
2021-01-27 09:45:00,30866.5
2021-01-27 09:46:00,30860.35
2021-01-27 09:47:00,30838.45
2021-01-27 09:48:00,30853.9
2021-01-27 09:49:00,30841.7
2021-01-27 09:50:00,30825.2
2021-01-27 09:51:00,30819.95
2021-01-27 09:52:00,30847.15
2021-01-27 09:53:00,30895.25
2021-01-27 09:54:00,30877.6
2021-01-27 09:55:00,30934.35
2021-01-27 09:56:00,30907.1
2021-01-27 09:57:00,30923.9
2021-01-27 09:58:00,30907.65
2021-01-27 09:59:00,30881.2
2021-01-27 10:00:00,30870.1
2021-01-27 10:01:00,30871.45
2021-01-27 10:02:00,30874.05
2021-01-27 10:03:00,30895.05
2021-01-27 10:04:00,30884.35
2021-01-27 10:05:00,30911.2
2021-01-27 10:06:00,30896.15
2021-01-27 10:07:00,30946.35
2021-01-27 10:08:00,30954.3
2021-01-27 10:09:00,30940.65
2021-01-27 10:10:00,30931.0
2021-01-27 10:11:00,30935.45
2021-01-27 10:12:00,30952.3
2021-01-27 10:13:00,30960.6
2021-01-27 10:14:00,30981.85
2021-01-27 10:15:00,30931.45
2021-01-27 10:16:00,30935.3
2021-01-27 10:17:00,30903.9
2021-01-27 10:18:00,30905.2
2021-01-27 10:19:00,30927.45
2021-01-27 10:20:00,30904.6
2021-01-27 10:21:00,30942.65
2021-01-27 10:22:00,30925.65
2021-01-27 10:23:00,30918.95
2021-01-27 10:24:00,30875.8
2021-01-27 10:25:00,30892.4
2021-01-27 10:26:00,30910.75
2021-01-27 10:27:00,30902.45
2021-01-27 10:28:00,30895.6
2021-01-27 10:29:00,30892.5
2021-01-27 10:30:00,30898.35
2021-01-27 10:31:00,30885.35
2021-01-27 10:32:00,30891.1
2021-01-27 10:33:00,30876.9
2021-01-27 10:34:00,30886.0
2021-01-27 10:35:00,30924.85
2021-01-27 10:36:00,30934.0
2021-01-27 10:37:00,30938.55
2021-01-27 10:38:00,30954.25
2021-01-27 10:39:00,31003.9
2021-01-27 10:40:00,30974.9
2021-01-27 10:41:00,30950.0
2021-01-27 10:42:00,30944.7
2021-01-27 10:43:00,30927.9
2021-01-27 10:44:00,30911.55
2021-01-27 10:45:00,30922.8
2021-01-27 10:46:00,30936.4
2021-01-27 10:47:00,30918.65
2021-01-27 10:48:00,30942.95
2021-01-27 10:49:00,30926.3
2021-01-27 10:50:00,30937.4
2021-01-27 10:51:00,30934.55
2021-01-27 10:52:00,30937.6
2021-01-27 10:53:00,30945.5
2021-01-27 10:54:00,30943.7
2021-01-27 10:55:00,30971.7
2021-01-27 10:56:00,30955.95
2021-01-27 10:57:00,30980.7
2021-01-27 10:58:00,30997.65
2021-01-27 10:59:00,30978.7
2021-01-27 11:00:00,30976.85
2021-01-27 11:01:00,30994.65
2021-01-27 11:02:00,30967.75
2021-01-27 11:03:00,30984.9
2021-01-27 11:04:00,30969.35
2021-01-27 11:05:00,30982.5
2021-01-27 11:06:00,30978.8
2021-01-27 11:07:00,30965.55
2021-01-27 11:08:00,30958.6
2021-01-27 11:09:00,30974.0
2021-01-27 11:10:00,30998.6
2021-01-27 11:11:00,30971.65
2021-01-27 11:12:00,31007.7
2021-01-27 11:13:00,31062.2
2021-01-27 11:14:00,31088.7
2021-01-27 11:15:00,31076.3
2021-01-27 11:16:00,31046.9
2021-01-27 11:17:00,31041.45
2021-01-27 11:18:00,31038.25
2021-01-27 11:19:00,31056.85
2021-01-27 11:20:00,31083.4
2021-01-27 11:21:00,31104.55
2021-01-27 11:22:00,31102.5
2021-01-27 11:23:00,31108.6
2021-01-27 11:24:00,31145.6
2021-01-27 11:25:00,31156.35
2021-01-27 11:26:00,31134.65
2021-01-27 11:27:00,31108.8
2021-01-27 11:28:00,31111.8
2021-01-27 11:29:00,31104.85
2021-01-27 11:30:00,31100.1
2021-01-27 11:31:00,31079.8
2021-01-27 11:32:00,31062.25
2021-01-27 11:33:00,31057.2
2021-01-27 11:34:00,31073.7
2021-01-27 11:35:00,31089.1
2021-01-27 11:36:00,31026.7
2021-01-27 11:37:00,31009.65
2021-01-27 11:38:00,30947.15
2021-01-27 11:39:00,30929.9
2021-01-27 11:40:00,30889.8
2021-01-27 11:41:00,30874.1
2021-01-27 11:42:00,30866.7
2021-01-27 11:43:00,30853.1
2021-01-27 11:44:00,30872.1
2021-01-27 11:45:00,30877.4
2021-01-27 11:46:00,30840.95
2021-01-27 11:47:00,30820.0
2021-01-27 11:48:00,30826.8
2021-01-27 11:49:00,30783.3
2021-01-27 11:50:00,30818.65
2021-01-27 11:51:00,30807.05
2021-01-27 11:52:00,30799.5
2021-01-27 11:53:00,30827.6
2021-01-27 11:54:00,30806.7
2021-01-27 11:55:00,30826.1
2021-01-27 11:56:00,30786.3
2021-01-27 11:57:00,30779.7
2021-01-27 11:58:00,30749.95
2021-01-27 11:59:00,30760.5
2021-01-27 12:00:00,30764.55
2021-01-27 12:01:00,30763.15
2021-01-27 12:02:00,30742.2
2021-01-27 12:03:00,30741.85
2021-01-27 12:04:00,30748.55
2021-01-27 12:05:00,30740.55
2021-01-27 12:06:00,30748.8
2021-01-27 12:07:00,30787.75
2021-01-27 12:08:00,30770.3
2021-01-27 12:09:00,30765.25
2021-01-27 12:10:00,30779.9
2021-01-27 12:11:00,30744.35
2021-01-27 12:12:00,30742.15
2021-01-27 12:13:00,30756.8
2021-01-27 12:14:00,30768.0
2021-01-27 12:15:00,30780.6
2021-01-27 12:16:00,30750.5
2021-01-27 12:17:00,30745.1
2021-01-27 12:18:00,30742.6
2021-01-27 12:19:00,30775.85
2021-01-27 12:20:00,30788.15
2021-01-27 12:21:00,30798.1
2021-01-27 12:22:00,30777.6
2021-01-27 12:23:00,30780.45
2021-01-27 12:24:00,30792.05
2021-01-27 12:25:00,30812.0
2021-01-27 12:26:00,30831.0
2021-01-27 12:27:00,30809.25
2021-01-27 12:28:00,30796.85
2021-01-27 12:29:00,30778.3
2021-01-27 12:30:00,30766.4
2021-01-27 12:31:00,30770.75
2021-01-27 12:32:00,30775.55
2021-01-27 12:33:00,30761.1
2021-01-27 12:34:00,30764.1
2021-01-27 12:35:00,30736.8
2021-01-27 12:36:00,30722.7
2021-01-27 12:37:00,30693.1
2021-01-27 12:38:00,30690.1
2021-01-27 12:39:00,30695.9
2021-01-27 12:40:00,30683.3
2021-01-27 12:41:00,30677.35
2021-01-27 12:42:00,30690.85
2021-01-27 12:43:00,30683.5
2021-01-27 12:44:00,30692.75
2021-01-27 12:45:00,30693.05
2021-01-27 12:46:00,30670.4
2021-01-27 12:47:00,30674.4
2021-01-27 12:48:00,30642.85
2021-01-27 12:49:00,30654.45
2021-01-27 12:50:00,30679.65
2021-01-27 12:51:00,30674.1
2021-01-27 12:52:00,30660.55
2021-01-27 12:53:00,30662.6
2021-01-27 12:54:00,30646.3
2021-01-27 12:55:00,30683.55
2021-01-27 12:56:00,30683.75
2021-01-27 12:57:00,30682.35
2021-01-27 12:58:00,30671.7
2021-01-27 12:59:00,30697.3
2021-01-27 13:00:00,30685.4
2021-01-27 13:01:00,30668.15
2021-01-27 13:02:00,30661.1
2021-01-27 13:03:00,30658.5
2021-01-27 13:04:00,30636.2
2021-01-27 13:05:00,30652.65
2021-01-27 13:06:00,30647.35
2021-01-27 13:07:00,30658.25
2021-01-27 13:08:00,30649.7
2021-01-27 13:09:00,30646.1
2021-01-27 13:10:00,30646.15
2021-01-27 13:11:00,30668.65
2021-01-27 13:12:00,30668.15
2021-01-27 13:13:00,30647.75
2021-01-27 13:14:00,30665.0
2021-01-27 13:15:00,30660.05
2021-01-27 13:16:00,30695.1
2021-01-27 13:17:00,30698.7
2021-01-27 13:18:00,30685.45
2021-01-27 13:19:00,30691.95
2021-01-27 13:20:00,30696.45
2021-01-27 13:21:00,30694.7
2021-01-27 13:22:00,30665.05
2021-01-27 13:23:00,30652.55
2021-01-27 13:24:00,30644.25
2021-01-27 13:25:00,30621.05
2021-01-27 13:26:00,30592.45
2021-01-27 13:27:00,30616.9
2021-01-27 13:28:00,30626.4
2021-01-27 13:29:00,30615.35
2021-01-27 13:30:00,30564.4
2021-01-27 13:31:00,30534.35
2021-01-27 13:32:00,30490.95
2021-01-27 13:33:00,30513.1
2021-01-27 13:34:00,30487.15
2021-01-27 13:35:00,30485.35
2021-01-27 13:36:00,30490.95
2021-01-27 13:37:00,30480.25
2021-01-27 13:38:00,30499.9
2021-01-27 13:39:00,30489.2
2021-01-27 13:40:00,30432.9
2021-01-27 13:41:00,30447.65
2021-01-27 13:42:00,30460.6
2021-01-27 13:43:00,30453.1
2021-01-27 13:44:00,30419.05
2021-01-27 13:45:00,30436.9
2021-01-27 13:46:00,30455.2
2021-01-27 13:47:00,30450.55
2021-01-27 13:48:00,30469.5
2021-01-27 13:49:00,30446.5
2021-01-27 13:50:00,30468.6
2021-01-27 13:51:00,30474.45
2021-01-27 13:52:00,30480.35
2021-01-27 13:53:00,30475.2
2021-01-27 13:54:00,30484.25
2021-01-27 13:55:00,30461.55
2021-01-27 13:56:00,30445.4
2021-01-27 13:57:00,30392.15
2021-01-27 13:58:00,30376.2
2021-01-27 13:59:00,30360.7
2021-01-27 14:00:00,30354.0
2021-01-27 14:01:00,30351.55
2021-01-27 14:02:00,30323.8
2021-01-27 14:03:00,30345.7
2021-01-27 14:04:00,30336.45
2021-01-27 14:05:00,30364.65
2021-01-27 14:06:00,30359.4
2021-01-27 14:07:00,30374.65
2021-01-27 14:08:00,30355.75
2021-01-27 14:09:00,30351.2
2021-01-27 14:10:00,30288.2
2021-01-27 14:11:00,30287.8
2021-01-27 14:12:00,30273.1
2021-01-27 14:13:00,30265.05
2021-01-27 14:14:00,30258.9
2021-01-27 14:15:00,30235.95
2021-01-27 14:16:00,30216.3
2021-01-27 14:17:00,30210.45
2021-01-27 14:18:00,30243.4
2021-01-27 14:19:00,30284.55
2021-01-27 14:20:00,30285.15
2021-01-27 14:21:00,30268.25
2021-01-27 14:22:00,30279.15
2021-01-27 14:23:00,30278.85
2021-01-27 14:24:00,30282.9
2021-01-27 14:25:00,30310.1
2021-01-27 14:26:00,30319.75
2021-01-27 14:27:00,30317.05
2021-01-27 14:28:00,30260.8
2021-01-27 14:29:00,30284.0
2021-01-27 14:30:00,30287.65
2021-01-27 14:31:00,30231.95
2021-01-27 14:32:00,30241.6
2021-01-27 14:33:00,30261.4
2021-01-27 14:34:00,30247.25
2021-01-27 14:35:00,30193.3
2021-01-27 14:36:00,30220.75
2021-01-27 14:37:00,30196.45
2021-01-27 14:38:00,30212.45
2021-01-27 14:39:00,30174.1
2021-01-27 14:40:00,30188.9
2021-01-27 14:41:00,30186.8
2021-01-27 14:42:00,30188.05
2021-01-27 14:43:00,30197.25
2021-01-27 14:44:00,30190.7
2021-01-27 14:45:00,30184.75
2021-01-27 14:46:00,30190.6
2021-01-27 14:47:00,30257.1
2021-01-27 14:48:00,30274.85
2021-01-27 14:49:00,30329.0
2021-01-27 14:50:00,30318.1
2021-01-27 14:51:00,30325.85
2021-01-27 14:52:00,30299.6
2021-01-27 14:53:00,30314.85
2021-01-27 14:54:00,30324.75
2021-01-27 14:55:00,30339.35
2021-01-27 14:56:00,30345.1
2021-01-27 14:57:00,30321.75
2021-01-27 14:58:00,30277.5
2021-01-27 14:59:00,30288.4
2021-01-27 15:00:00,30238.0
2021-01-27 15:01:00,30242.2
2021-01-27 15:02:00,30230.25
2021-01-27 15:03:00,30223.75
2021-01-27 15:04:00,30258.8
2021-01-27 15:05:00,30284.7
2021-01-27 15:06:00,30298.9
2021-01-27 15:07:00,30285.25
2021-01-27 15:08:00,30272.9
2021-01-27 15:09:00,30295.9
2021-01-27 15:10:00,30275.35
2021-01-27 15:11:00,30265.65
2021-01-27 15:12:00,30284.1
2021-01-27 15:13:00,30267.9
2021-01-27 15:14:00,30280.2
2021-01-27 15:15:00,30330.3
2021-01-27 15:16:00,30330.5
2021-01-27 15:17:00,30318.05
2021-01-27 15:18:00,30328.1
2021-01-27 15:19:00,30327.05
2021-01-27 15:20:00,30301.1
2021-01-27 15:21:00,30283.75
2021-01-27 15:22:00,30294.0
2021-01-27 15:23:00,30280.95
2021-01-27 15:24:00,30281.05
2021-01-27 15:25:00,30286.8
2021-01-27 15:26:00,30287.8
2021-01-27 15:27:00,30279.9
2021-01-27 15:28:00,30291.65
2021-01-27 15:29:00,30295.75
2021-01-28 09:15:00,29992.45
2021-01-28 09:16:00,29936.5
2021-01-28 09:17:00,29893.55
2021-01-28 09:18:00,29896.75
2021-01-28 09:19:00,29875.8
2021-01-28 09:20:00,29832.85
2021-01-28 09:21:00,29801.8
2021-01-28 09:22:00,29713.85
2021-01-28 09:23:00,29725.3
2021-01-28 09:24:00,29756.85
2021-01-28 09:25:00,29791.95
2021-01-28 09:26:00,29769.45
2021-01-28 09:27:00,29793.35
2021-01-28 09:28:00,29830.75
2021-01-28 09:29:00,29810.55
2021-01-28 09:30:00,29824.05
2021-01-28 09:31:00,29840.5
2021-01-28 09:32:00,29824.9
2021-01-28 09:33:00,29840.9
2021-01-28 09:34:00,29901.0
2021-01-28 09:35:00,29945.15
2021-01-28 09:36:00,29994.15
2021-01-28 09:37:00,30001.45
2021-01-28 09:38:00,30009.45
2021-01-28 09:39:00,29969.1
2021-01-28 09:40:00,29966.6
2021-01-28 09:41:00,29950.7
2021-01-28 09:42:00,29945.45
2021-01-28 09:43:00,29941.45
2021-01-28 09:44:00,30014.3
2021-01-28 09:45:00,29980.0
2021-01-28 09:46:00,30002.15
2021-01-28 09:47:00,29984.55
2021-01-28 09:48:00,29955.75
2021-01-28 09:49:00,29972.95
2021-01-28 09:50:00,29974.0
2021-01-28 09:51:00,29941.95
2021-01-28 09:52:00,29969.35
2021-01-28 09:53:00,29954.1
2021-01-28 09:54:00,29964.8
2021-01-28 09:55:00,29925.65
2021-01-28 09:56:00,29951.5
2021-01-28 09:57:00,29951.55
2021-01-28 09:58:00,29926.65
2021-01-28 09:59:00,29941.4
2021-01-28 10:00:00,29978.05
2021-01-28 10:01:00,29974.85
2021-01-28 10:02:00,29964.15
2021-01-28 10:03:00,29984.6
2021-01-28 10:04:00,29977.95
2021-01-28 10:05:00,29942.3
2021-01-28 10:06:00,29989.85
2021-01-28 10:07:00,29983.2
