ID,SYMBOLS,TYPE,Options,LOTS,STRIKEDIFF,FYERS,ZERODHA,UPSTOX,DHANHQ
172,TATAMOTORS,Equity,FALSE,0,0,NSE:TATAMOTORS-EQ,
173,TATAPOWER,Equity,FALSE,0,0,NSE:TATAPOWER-EQ,
174,TATASTEEL,Equity,FALSE,0,0,NSE:TATASTEEL-EQ,
175,TCS,Equity,FALSE,0,0,NSE:TCS-EQ,
176,TECHM,Equity,FALSE,0,0,NSE:TECHM-EQ,
177,TITAN,Equity,FALSE,0,0,NSE:TITAN-EQ,
178,TORNTPHARM,Equity,FALSE,0,0,NSE:TORNTPHARM-EQ,
179,TRENT,Equity,FALSE,0,0,NSE:TRENT-EQ,
180,TVSMOTOR,Equity,FALSE,0,0,NSE:TVSMOTOR-EQ,
181,UBL,Equity,FALSE,0,0,NSE:UBL-EQ,
182,ULTRACEMCO,Equity,FALSE,0,0,NSE:ULTRACEMCO-EQ,
183,UPL,Equity,FALSE,0,0,NSE:UPL-EQ,
184,VEDL,Equity,FALSE,0,0,NSE:VEDL-EQ,
185,VOLTAS,Equity,FALSE,0,0,NSE:VOLTAS-EQ,
186,WIPRO,Equity,FALSE,0,0,NSE:WIPRO-EQ,
187,ZEEL,Equity,FALSE,0,0,NSE:ZEEL-EQ,           
188,ZYDUSLIFE,Equity,FALSE,0,0,NSE:ZYDUSLIFE-EQ,
